id,name,host_id,host_name,neighborhood,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count
1332422,Salmon Street Farmhouse,1616228,Sally,Buckman,45.512809999999995,-122.64446000000001,Entire home/apt,215,16,1
1332643,Classic Cape Cod in Montavilla,1389929,Gregor,Montavilla,45.52839,-122.58273999999999,Entire home/apt,100,1,1
1349072,Charming Arbor Lodge Bungalow,7319348,Ellen,Arbor Lodge,45.57301,-122.67945,Entire home/apt,120,7,1
1360216,ArtFulLife For Long Term Stays,1186353,Fred,Northwest District,45.52752,-122.69763,Entire home/apt,95,389,2
1360978,Pied-à-Terre is Calm•Clean•Quiet and Dog-Friendly,1419956,Pamela,Overlook,45.56167,-122.68451,Entire home/apt,105,233,1
1386231,Cozy Basement Alberta Arts Room,2236909,Shane,King,45.56265,-122.65645,Private room,45,59,5
1386922,Mississippi Ave Basement Studio,3859198,Justin,Humboldt,45.561679999999996,-122.67578999999999,Entire home/apt,100,114,1
1399503,Gorgeous Pearl Loft,2209026,Kristen,Pearl,45.53049,-122.68491000000002,Entire home/apt,161,69,1
1399647,"Sleek Basement Space, Close-In Hood",2717300,Benjamin And Kristi,Overlook,45.56511,-122.67913999999999,Entire home/apt,59,644,1
1408895,Bright & Modern Home in Lovely Roseway,942377,Emily,Roseway,45.54885,-122.58616,Entire home/apt,129,66,1
1411299,"Cozy, yet Spacious Division 1BR Apt",6960996,David,Richmond,45.50307,-122.62655,Entire home/apt,88,121,1
1420478,Chez Rosette Tiny House,7647618,Rose,Alameda,45.54456,-122.62708,Entire home/apt,100,135,1
1429073,Lovely Private Room & Bath in SE (South Tabor),7656277,Joanne,South Tabor,45.49924,-122.60789,Private room,60,107,1
1440978,Explore Ptown then rest & relax here - pets ok,6846423,Dorothy,Hosford-Abernethy,45.50181,-122.64696,Entire home/apt,159,227,1
1441317,HUGE 2 Rm Suite in 1909 Alberta Music/Movie House,6971894,Kathryn,Sabin,45.55404,-122.64665,Entire home/apt,95,140,1
1442378,Get cozy in SE Pdx's hottest 'hood,7744973,Sara,Richmond,45.50456,-122.62526000000001,Private room,55,96,1
1456206,Close in SE Victorian Garden Home,7760027,Michele,Buckman,45.52062,-122.63808,Entire home/apt,99,9,1
1467685,"Clinton Street Comfy, Urban Oasis 2",4077911,Larry,Richmond,45.50423,-122.63423,Private room,63,155,2
1519381,Downtown living,8109719,Erin,Portland Downtown,45.50932,-122.67748,Entire home/apt,90,2,1
1525272,Lovely Stay in HEART of NE Portland,8138263,Keenan,Irvington,45.53632,-122.65355,Entire home/apt,49,5,1
1525459,Big SE Hawthorne 1BD with Sauna!,2428367,Andrea,Hosford-Abernethy,45.51102,-122.64363,Entire home/apt,115,155,1
1526443,The Perfect Spot,7504672,Barbara And Gary,Hillsdale,45.48788,-122.70095,Private room,75,90,3
1526447,Art & Food Lovers | Hawthorne Mt. Tabor-Walkable!,8139894,Ben,Richmond,45.50804,-122.61431,Entire home/apt,449,63,1
1529860,Modern House in NE Portland,7222791,Aaron,Piedmont,45.569309999999994,-122.66193999999999,Entire home/apt,128,79,1
1539452,"""The Hermitage"", Historic Hafner Haus 2nd unit",8207605,Sharon,Portland Downtown,45.51607,-122.6862,Entire home/apt,99,103,8
1539585,"Perfect retreat, Alberta Arts, hbee",8208381,Joyce,Alameda,45.5549,-122.63783000000001,Private room,58,64,1
1542659,Bright Beautiful Huge Loft in NE!,2722503,Casey,Eliot,45.542770000000004,-122.6621,Entire home/apt,190,238,1
1542756,Two rooms in Alberta Arts home,307969,Michiel,Concordia,45.55715,-122.63396000000002,Private room,51,231,1
1560267,Pearl District Private Suite,2655510,Steven,Pearl,45.52792,-122.68246,Private room,125,452,1
1566659,Hawthorne/Belmont Vintage Apartment,1387123,Jarrett,Sunnyside,45.516890000000004,-122.6327,Entire home/apt,99,96,1
1584433,Historic Northwest Portland Home,8441694,Christina,Northwest District,45.53772,-122.7002,Private room,95,80,1
1593393,Cozy Apartment--Hollywood District,8498827,Tom,Rose City Park,45.53532,-122.61178999999998,Entire home/apt,95,226,1
1610348,Basement Studio Skateboarding Paradise St Johns,3436991,Jocelyn,St. Johns,45.59744,-122.74713,Private room,54,22,1
1612957,Beautiful Mt. Tabor Home: Sleeps 10!,2957709,Ruby,Mt. Tabor,45.507909999999995,-122.6041,Entire home/apt,140,47,1
1625075,Sellwood Garden Studio,1178070,Candace,Sellwood-Moreland Improvement League,45.46555,-122.66006000000002,Entire home/apt,130,293,1
1631825,Port Cottage House,8370365,Carla,Boise,45.55186,-122.66628999999999,Entire home/apt,180,397,2
1636808,SE Prime Location! Private suite w/ bath.,8572218,Heather,Sunnyside,45.5175,-122.62318,Entire home/apt,100,146,1
1640380,"Central, historic SE PDX room, walk to all!",4154587,Meg,Sunnyside,45.51319,-122.63528000000001,Private room,54,169,2
1641735,Zen Suite Private Bath-Alberta Arts,8703941,Tracy,Concordia,45.56698,-122.63207,Private room,65,58,1
1646310,1915 Craftsman Bungalow Mt. Tabor/Montavilla,5453439,Hisham,Montavilla,45.5175,-122.57303,Entire home/apt,145,54,1
1646847,Urban Zen Retreat,8739391,Chris,Mt. Tabor,45.51498,-122.60502,Entire home/apt,109,101,2
1650401,Sunny and family friendly - just off Hawthorne!,1178421,Stephanie,Richmond,45.509890000000006,-122.61475,Entire home/apt,99,312,1
1651319,Charming home in great NE location,8017624,Martha,Woodlawn,45.57216,-122.65778,Entire home/apt,69,40,1
1661004,Private Irvington Cottage near Convention Center,4426731,Martha,Irvington,45.53739,-122.65496,Entire home/apt,120,172,2
1665757,Cosy Basement Apt on East Mt Tabor! City Permitted,4243978,Anne,Mt. Tabor,45.50844,-122.58668999999999,Entire home/apt,55,177,1
1677299,"Urban Gardens apt, luxury king bed, ac, rainshower",5283609,Ivy,Multnomah,45.45469,-122.71968999999999,Entire home/apt,150,76,1
1683849,Modern Four Story Townhome with City Views!,8253334,Tom,Eliot,45.53848,-122.66121000000001,Entire home/apt,349,23,1
1700420,Sellwood Mid-Century Private Bath Sellwood,3120050,Tara,Sellwood-Moreland Improvement League,45.468779999999995,-122.65802,Private room,65,29,1
1703888,Tiny house on a tiny volcano,8036326,Martin,Mt. Tabor,45.51251,-122.60355,Entire home/apt,99,121,1
1709408,Bright seperate entrance apt.,9018835,Mary Ann,Madison South,45.547340000000005,-122.56872,Entire home/apt,72,12,1
1717606,Beautiful & Clean Condo in Pearl of Portland!,9055739,Andy,Pearl,45.53099,-122.6821,Entire home/apt,99,11,1
1727988,"Urban Haven, Stumptown Room ~ Home away from Home!",9065073,Gary,Overlook,45.55689,-122.682,Private room,55,252,4
1732272,Hollywood One Bedroom,102666,Rosy,Rose City Park,45.54075,-122.61272,Entire home/apt,95,67,1
1737074,Rose City Restoration,9148096,Patti,Portland Downtown,45.52085,-122.6799,Entire home/apt,132,146,1
1747546,Single Private Room in Laurelhurst,4133362,Shera & Andrew,Laurelhurst,45.51943,-122.6232,Private room,65,108,2
1752439,Westmoreland Craftsman - Walkable and Comfortable,9218501,Casie,Sellwood-Moreland Improvement League,45.47203,-122.64538,Entire home/apt,318,21,1
1826250,Urban Garden Studio,2592211,Joelle And James,Richmond,45.50802,-122.6298,Private room,72,162,1
1850556,The Nest,9663989,Laura,Hollywood,45.5368,-122.62355,Entire home/apt,80,546,1
1851037,Rockport Room ~ Urban Haven,9065073,Gary,Overlook,45.55673,-122.68523,Private room,55,179,4
1851090,Inn Off Hawthorne,4966686,Marc,Sunnyside,45.51292,-122.62648999999999,Entire home/apt,115,22,1
1851145,Hawthorne/Division Beautiful Suite,3379729,Dana,Richmond,45.51014,-122.61733999999998,Entire home/apt,95,178,1
1854915,"Comfortable, creative & convenient!",4303463,James,North Tabor,45.526309999999995,-122.60138,Entire home/apt,100,162,1
1855289,PDX's Most Intimate & Walkable,9683714,John,Arlington Heights,45.51848,-122.71021,Entire home/apt,75,29,1
1856204,Overlook Room ~ Urban Haven,9065073,Gary,Overlook,45.55595,-122.68306000000001,Private room,45,205,4
1856414,Comfortable Hip Downtown Loft,5907304,Sari,Portland Downtown,45.516290000000005,-122.68693,Entire home/apt,75,73,3
1914528,Spacious Home in Hawthorne District,9930548,Daniel,Sunnyside,45.512170000000005,-122.63638999999999,Entire home/apt,200,129,1
1917542,The Sun House Private Suite,2939402,Stuart,Eliot,45.54331,-122.66272,Entire home/apt,69,440,1
1917726,Northeast Portland Studio with Private Entrance,9943209,Brendon,North Tabor,45.52772,-122.61121000000001,Entire home/apt,60,446,1
1931712,Deluxe Portland Downtown Condo,4084327,Gary,Portland Downtown,45.50956,-122.68021999999999,Entire home/apt,107,26,1
1943748,Classic Close-In Portland,10053932,Larry,Buckman,45.521640000000005,-122.64263999999999,Entire home/apt,136,111,1
1960011,The Cottage on North Prescott,10128172,Peter,Overlook,45.5578,-122.67911000000001,Entire home/apt,118,397,1
1983541,Another Perfect Spot in Portland,7504672,Barbara And Gary,Hillsdale,45.48706,-122.70188999999999,Private room,72,123,3
1984372,1 Bedroom 1Bath Home Walkable Neighborhood,4526463,Angela,Boise,45.55083,-122.67148999999999,Entire home/apt,100,21,2
1988396,"Alberta Arts Urban Cottage, w/ Fireplace",764443,Laney & Brent,Concordia,45.56457,-122.6395,Entire home/apt,95,200,1
1998276,Bright and Shiny New Apartment,10295660,Brad And Meg,Piedmont,45.56916,-122.66955,Entire home/apt,44,91,1
2003568,Historic Irvington Basement Apt,3519465,Carolina,Irvington,45.536120000000004,-122.6472,Entire home/apt,90,99,2
2015435,Middle of NW District wParking Pass,8525373,Cynthia,Northwest District,45.52729,-122.69588,Entire home/apt,109,375,2
2016264,Cozy + charming apt - Heart of SE,10387869,Anna,Buckman,45.520759999999996,-122.64118,Entire home/apt,89,409,1
2020615,Sellwood Detached Studio Loft,10386316,Kenan,Sellwood-Moreland Improvement League,45.467620000000004,-122.65323000000001,Entire home/apt,95,281,1
2028412,Sunny Private Ensuite Bed and Bath Classic PDX,3871935,Tamara,Richmond,45.50516,-122.62528999999999,Private room,75,19,2
2033330,Cozy 2bd cottage near Hawthorne,10437867,Camille,Mt. Tabor,45.51305,-122.6102,Entire home/apt,130,140,2
2033589,"Cozy Room Near Airport, Alberta",10438539,Michael,Cully,45.558820000000004,-122.59778999999999,Private room,40,258,2
2038802,"2 story, 2 bath Downtown Condo w/Parking Pass",2687437,Diana,Portland Downtown,45.514759999999995,-122.68633999999999,Entire home/apt,99,159,1
2045732,"Private Entrance&Bathroom, Spacious",10137100,Nancy,Rose City Park,45.53637,-122.59974,Private room,59,220,1
2089894,Re-Treat in Cully,8556578,Jak & Abby,Cully,45.5603,-122.60112,Entire home/apt,60,111,1
2098843,Eastmoreland Gem,10705438,Patrick,Eastmoreland,45.474090000000004,-122.62714,Entire home/apt,375,20,1
2101856,Cute Overlook Studio Cottage,1904731,Shanna,Overlook,45.561690000000006,-122.67924,Entire home/apt,59,431,1
2105961,Cozy Hideaway in NW Mini Mansion!,10736016,John,Northwest District,45.52983,-122.70132,Entire home/apt,89,233,1
2114753,Sunny Room in Historic Laurelhurst,4133362,Shera & Andrew,Laurelhurst,45.52078,-122.62286,Private room,75,150,2
2131555,Urban Sanctuary Home - Master Bedroom,10875338,Raquel,Mt. Tabor,45.50543,-122.60885,Private room,69,20,2
2131838,Upstairs Purple Room,3054395,Karen,Sellwood-Moreland Improvement League,45.467209999999994,-122.65738999999999,Private room,45,28,2
2132444,Private Irvington Basement Apt.,10880743,Phong,Alameda,45.54919,-122.64293,Entire home/apt,89,236,1
2172184,Comfy Room in Creative Compound,5574682,Elise,Overlook,45.55856,-122.68216000000001,Private room,70,106,1
2181467,"The Einstein Room... Sleep here, Be brilliant!",10915079,Elliott,Kenton,45.577870000000004,-122.70193,Private room,35,112,1
2216467,"Heart of Foodie Portland, Across from Piccolo Park",4006487,Kathleen,Hosford-Abernethy,45.50262,-122.6377,Entire home/apt,50,49,1
2243045,Waterfront Panoramic 2b/2b Portland 30 day min,11456606,Donna,Old Town/Chinatown,45.52751,-122.67225,Entire home/apt,99,14,1
2256552,PandaTeaTemple 1BD AC Pvt Bath View Parking,11158071,Karri,Mt. Tabor,45.51775,-122.5905,Private room,55,229,2
2281775,Inviting In Irvington,829833,Kristen,Irvington,45.53678,-122.65744,Entire home/apt,80,455,1
2291626,Private Haven-private bath&entrance,5229526,Jere,Eliot,45.54326,-122.66566,Entire home/apt,75,396,1
2332736,"Historic Hafner Haus, Downtown PDX
+Meeting Space",8207605,Sharon,Portland Downtown,45.51621,-122.68816000000001,Entire home/apt,149,156,8
2356816,"Spacious, well lit basement rooms in artists home.",12035499,Nikki,Humboldt,45.55702,-122.66966000000001,Private room,155,64,2
2360923,Bright Wooded Apartment SW Portland,3521268,Constance,Collins View,45.455459999999995,-122.68623999999998,Entire home/apt,85,26,1
2361635,The Big Yellow House in SE Portland,12061220,Carolyn,Hosford-Abernethy,45.50006,-122.63955,Private room,55,93,2
2367793,Landing Pad at The Colony,12096921,Colony,St. Johns,45.590740000000004,-122.74978,Entire home/apt,150,32,4
2368159,"Beautiful, Vintage Master Suite",2121060,Janet,Eastmoreland,45.4689,-122.63288999999999,Entire home/apt,65,200,1
2374024,"Entire home near Moda, Lloyd & Convention Center",1011157,Jody,Irvington,45.53706,-122.64893000000001,Entire home/apt,358,15,7
2390685,Portland Tiny House (Alberta Arts),2333787,Duston & Genevieve,Concordia,45.56521,-122.63439,Entire home/apt,55,419,1
2396456,Private Br/Bath - Historic NE PDX,3754729,Mike,Irvington,45.54405,-122.65456,Private room,84,153,1
2412213,Prescott Room ~ Urban Haven,9065073,Gary,Overlook,45.55644,-122.68346000000001,Private room,65,120,4
2417336,"Designer townhouse, artsy North PDX",6593074,Nancy,Humboldt,45.561890000000005,-122.66596000000001,Entire home/apt,88,20,1
2418370,Lux Mountain/River View 2Br2BaCondo,2412446,Clint & Cheryl,Portland Downtown,45.50983,-122.67946,Entire home/apt,100,1,1
2420675,NE Classic Piedmont Charm (2 in 1),6692974,Paul & Mandie,Piedmont,45.57301,-122.66162,Entire home/apt,200,80,18
2426834,Fresh and breezy Alberta Area bedroom!,142363,Emiliano And Erin,Vernon,45.563109999999995,-122.65446000000001,Private room,35,98,2
2429195,Portland Pearl District 1BR Apt: Walk Everywhere!,34691,Jane,Pearl,45.52662,-122.67863999999999,Entire home/apt,84,18,1
2430872,Sunny Southeast Home,2814043,Holly,Creston-Kenilworth,45.49279,-122.60963999999998,Entire home/apt,135,4,1
2440738,Laurelhurst Loft above the trees!,8927355,Michele,Kerns,45.52205,-122.63446,Entire home/apt,82,342,1
2448638,"Montavilla Guesthouse, Mt. Tabor Park, East Tabor",12523076,Kim Huong,Montavilla,45.51787,-122.57921,Entire home/apt,195,11,4
2458957,Industrial-Chic Alberta Arts Home,12483794,Kurt,King,45.55635,-122.6556,Entire home/apt,154,81,1
2460265,Modern condo in heart of Downtown,12579841,Kevin,Portland Downtown,45.51593,-122.68703000000001,Entire home/apt,75,5,1
2460691,"日本語OK - Quiet, Comfortable & Convenient.",12582159,Tim & Achiko,Kerns,45.52494,-122.63336000000001,Private room,65,146,1
2486297,Mt.Tabor Gem Southeast - Views! Deck! Location!,10851966,Karen,Mt. Tabor,45.5192,-122.58945,Entire home/apt,215,8,1
2488777,Bones & Arrows at The Colony,12096921,Colony,St. Johns,45.590579999999996,-122.75076999999999,Entire home/apt,150,39,4
2492977,Zen Loft as seen in NY Times!,12759153,Bryan+Jen,Richmond,45.50695,-122.63071000000001,Entire home/apt,169,260,2
2507526,Central+Contemporary+Urban Living,7583085,Daniel & Tess,Kerns,45.52541,-122.63767,Private room,144,133,2
2525825,Peaceful Retreat in Thriving NE,3148100,Anna & Jeremy,Woodlawn,45.570809999999994,-122.65003,Entire home/apt,69,820,1
2537119,Lovely family home in Alameda/Sabin,769397,Kate,Sabin,45.55342,-122.64433000000001,Entire home/apt,250,6,1
2537805,"1,600 Sq ft Pearl District Loft !",12994901,Tami,Pearl,45.52722,-122.6777,Entire home/apt,250,11,1
2545810,Fully Restored 4-Level Grand Craftsman,13032937,David,Piedmont,45.569379999999995,-122.66483999999998,Entire home/apt,399,48,1
2546099,Sunny spot on N. Mississippi Ave.,5074035,Rachel,Boise,45.55118,-122.67539,Entire home/apt,120,208,2
2552957,❋The Famous Atomic Ranch on Mt Tabor: King Beds!❋,1274930,Mel And Ry,Mt. Tabor,45.522059999999996,-122.58985,Entire home/apt,399,156,1
2558744,Beautiful Mississippi Ave Bungalow,13098450,Donna,Boise,45.55007,-122.67801999999999,Entire home/apt,180,168,1
2559470,"""The Portland Purple House"" 2",5707629,Arlene & Jeff,Roseway,45.55097,-122.59222,Private room,50,21,2
2561068,Belmont Garden Suite - 2 Bedrooms,7676335,Andrew+Jeanne,Sunnyside,45.517920000000004,-122.61397,Entire home/apt,90,242,1
2569391,Portland-1000sf basement apt./queen,12807678,Noel,Arbor Lodge,45.572829999999996,-122.68888000000001,Entire home/apt,65,555,2
2575775,"Walk to SE Division from a Sleek, Architect-Designed Space",1497891,Joe,Hosford-Abernethy,45.5066,-122.63633999999999,Entire home/apt,149,154,1
2578371,"Sky Cabin, Modern Loft, Cozy, Clean",1483711,Caroline,Humboldt,45.558279999999996,-122.67496000000001,Entire home/apt,99,12,2
2593314,The Addition,4906431,Joseph,Overlook,45.5593,-122.68476000000001,Entire home/apt,70,532,1
2608383,Cute 1920s Alberta Apartment,2058216,Cristina,Humboldt,45.555409999999995,-122.66608000000001,Entire home/apt,140,64,1
2637543,Mt. Tabor 1 Bdrm Apartment,13506616,Joel,Mt. Tabor,45.52149,-122.60018000000001,Entire home/apt,79,20,1
2650533,The Colony 'Hide Away' Trailer,12096921,Colony,St. Johns,45.58898,-122.75145,Entire home/apt,73,40,4
2659449,Bud & Breakfast: Romancing the Stoned,13611696,John,Arbor Lodge,45.575109999999995,-122.69639,Private room,54,107,2
2660141,"Portland Bungalow, A Happy House",2723562,Judy,Vernon,45.56436,-122.6479,Private room,90,169,1
2678495,"Video Museum: VHS collection, hottub, hammocks!",1939752,Abigail And Lawton,South Tabor,45.5,-122.59478999999999,Entire home/apt,70,52,1
2702455,Trinity Attic,10415394,Jessica,Northwest District,45.52336,-122.69251000000001,Private room,65,126,1
2717361,SE Portland / Thoughtful & Modern Buckman Flat,348836,Sacha,Buckman,45.51964,-122.64588,Entire home/apt,75,157,1
2717514,Charming Room in Edwardian Home in NE Portland,68817,John,Irvington,45.53515,-122.65766,Private room,60,233,2
2735985,Charming Southeast Portland Private Studio,5445817,Laura,Buckman,45.51958,-122.64634,Entire home/apt,90,149,1
2748174,Special NoPo Bungalow,5284096,Michael,Boise,45.5483,-122.67603000000001,Entire home/apt,165,191,1
2748861,Architect Home in NE Alberta Arts ,14064331,Katherine,Concordia,45.55986,-122.63727,Entire home/apt,225,25,1
2781735,Arts District Historic Bungalow,2249039,Gregory,Humboldt,45.560359999999996,-122.66536,Private room,55,144,2
2792392,Modern Micro Studio in Fo-Po,14281776,Jessica,Foster-Powell,45.49491,-122.58096,Entire home/apt,60,250,1
2825531,Funky Craftsman Cottage by Division,9216548,Sam,Richmond,45.50221,-122.61488999999999,Entire home/apt,120,63,1
2831292,Bright house in the Woodstock area!,14483290,Yann,Mt. Scott-Arleta,45.48188,-122.59725,Entire home/apt,120,3,1
